season,race_name,fullname,numero_quali,tiempo_ms,tiempo_TD,tiempo_min_ms,tiempo_min_TD,diff_ms_with_1st_in_quali,diff_TD_with_1st_in_quali
2023,Miami Grand Prix,Max Verstappen,1,87363.0,00:01:27.362,87363.0,0 days 00:01:27.363000,0.0,00:00:00.000
2023,Miami Grand Prix,Valtteri Bottas,1,87864.0,00:01:27.864,87363.0,0 days 00:01:27.363000,501.0,00:00:00.501
2023,Miami Grand Prix,Alexander Albon,1,88234.0,00:01:28.233,87363.0,0 days 00:01:27.363000,871.0,00:00:00.871
2023,Miami Grand Prix,Nico Hülkenberg,1,87945.0,00:01:27.944,87363.0,0 days 00:01:27.363000,582.0,00:00:00.582
2023,Miami Grand Prix,Lewis Hamilton,1,87846.0,00:01:27.846,87363.0,0 days 00:01:27.363000,483.0,00:00:00.483
2023,Miami Grand Prix,Guanyu Zhou,1,88180.0,00:01:28.180,87363.0,0 days 00:01:27.363000,817.0,00:00:00.817
2023,Miami Grand Prix,Nyck de Vries,1,88325.0,00:01:28.325,87363.0,0 days 00:01:27.363000,962.0,00:00:00.962
2023,Miami Grand Prix,Lando Norris,1,88394.0,00:01:28.394,87363.0,0 days 00:01:27.363000,1031.0,00:00:01.030
2023,Miami Grand Prix,Yuki Tsunoda,1,88429.0,00:01:28.429,87363.0,0 days 00:01:27.363000,1066.0,00:00:01.066
2023,Miami Grand Prix,Lance Stroll,1,88476.0,00:01:28.475,87363.0,0 days 00:01:27.363000,1113.0,00:00:01.112
2023,Miami Grand Prix,Oscar Piastri,1,88484.0,00:01:28.483,87363.0,0 days 00:01:27.363000,1121.0,00:00:01.121
2023,Miami Grand Prix,Logan Sargeant,1,88577.0,00:01:28.576,87363.0,0 days 00:01:27.363000,1214.0,00:00:01.213
2023,Monaco Grand Prix,Max Verstappen,1,72386.0,00:01:12.385,72386.0,0 days 00:01:12.386000,0.0,00:00:00.000
2023,Monaco Grand Prix,Fernando Alonso,1,72886.0,00:01:12.885,72386.0,0 days 00:01:12.386000,500.0,00:00:00.500
2023,Monaco Grand Prix,Charles Leclerc,1,72912.0,00:01:12.912,72386.0,0 days 00:01:12.386000,526.0,00:00:00.526
2023,Monaco Grand Prix,Esteban Ocon,1,72967.0,00:01:12.966,72386.0,0 days 00:01:12.386000,581.0,00:00:00.581
2023,Monaco Grand Prix,Carlos Sainz,1,72717.0,00:01:12.716,72386.0,0 days 00:01:12.386000,331.0,00:00:00.331
2023,Monaco Grand Prix,Lewis Hamilton,1,72872.0,00:01:12.871,72386.0,0 days 00:01:12.386000,486.0,00:00:00.486
2023,Monaco Grand Prix,Pierre Gasly,1,73033.0,00:01:13.033,72386.0,0 days 00:01:12.386000,647.0,00:00:00.647
2023,Monaco Grand Prix,George Russell,1,72769.0,00:01:12.769,72386.0,0 days 00:01:12.386000,383.0,00:00:00.383
2023,Monaco Grand Prix,Yuki Tsunoda,1,72642.0,00:01:12.641,72386.0,0 days 00:01:12.386000,256.0,00:00:00.256
2023,Monaco Grand Prix,Lando Norris,1,72877.0,00:01:12.876,72386.0,0 days 00:01:12.386000,491.0,00:00:00.491
2023,Monaco Grand Prix,Oscar Piastri,1,73006.0,00:01:13.006,72386.0,0 days 00:01:12.386000,620.0,00:00:00.620
2023,Monaco Grand Prix,Nyck de Vries,1,73054.0,00:01:13.054,72386.0,0 days 00:01:12.386000,668.0,00:00:00.668
2023,Monaco Grand Prix,Alexander Albon,1,72706.0,00:01:12.706,72386.0,0 days 00:01:12.386000,320.0,00:00:00.320
2023,Monaco Grand Prix,Lance Stroll,1,72722.0,00:01:12.721,72386.0,0 days 00:01:12.386000,336.0,00:00:00.336
2023,Monaco Grand Prix,Valtteri Bottas,1,73038.0,00:01:13.037,72386.0,0 days 00:01:12.386000,652.0,00:00:00.652
2023,Monaco Grand Prix,Logan Sargeant,1,73113.0,00:01:13.112,72386.0,0 days 00:01:12.386000,727.0,00:00:00.727
2023,Monaco Grand Prix,Kevin Magnussen,1,73270.0,00:01:13.269,72386.0,0 days 00:01:12.386000,884.0,00:00:00.884
2023,Monaco Grand Prix,Nico Hülkenberg,1,73279.0,00:01:13.278,72386.0,0 days 00:01:12.386000,893.0,00:00:00.893
2023,Monaco Grand Prix,Guanyu Zhou,1,73523.0,00:01:13.522,72386.0,0 days 00:01:12.386000,1137.0,00:00:01.137
2023,Monaco Grand Prix,Sergio Pérez,1,73850.0,00:01:13.849,72386.0,0 days 00:01:12.386000,1464.0,00:00:01.463
2023,Spanish Grand Prix,Max Verstappen,1,73615.0,00:01:13.614,72937.0,0 days 00:01:12.937000,678.0,00:00:00.678
2023,Spanish Grand Prix,Carlos Sainz,1,73411.0,00:01:13.411,72937.0,0 days 00:01:12.937000,474.0,00:00:00.474
2023,Spanish Grand Prix,Lando Norris,1,73295.0,00:01:13.295,72937.0,0 days 00:01:12.937000,358.0,00:00:00.358
2023,Spanish Grand Prix,Pierre Gasly,1,73471.0,00:01:13.471,72937.0,0 days 00:01:12.937000,534.0,00:00:00.534
2023,Spanish Grand Prix,Lewis Hamilton,1,72937.0,00:01:12.936,72937.0,0 days 00:01:12.937000,0.0,00:00:00.000
2023,Spanish Grand Prix,Lance Stroll,1,73766.0,00:01:13.766,72937.0,0 days 00:01:12.937000,829.0,00:00:00.829
2023,Spanish Grand Prix,Esteban Ocon,1,73433.0,00:01:13.433,72937.0,0 days 00:01:12.937000,496.0,00:00:00.496
2023,Spanish Grand Prix,Nico Hülkenberg,1,73420.0,00:01:13.420,72937.0,0 days 00:01:12.937000,483.0,00:00:00.483
2023,Spanish Grand Prix,Fernando Alonso,1,73747.0,00:01:13.746,72937.0,0 days 00:01:12.937000,810.0,00:00:00.810
2023,Spanish Grand Prix,Oscar Piastri,1,73691.0,00:01:13.691,72937.0,0 days 00:01:12.937000,754.0,00:00:00.754
2023,Spanish Grand Prix,Sergio Pérez,1,73874.0,00:01:13.873,72937.0,0 days 00:01:12.937000,937.0,00:00:00.937
2023,Spanish Grand Prix,George Russell,1,73326.0,00:01:13.325,72937.0,0 days 00:01:12.937000,389.0,00:00:00.389
2023,Spanish Grand Prix,Guanyu Zhou,1,73677.0,00:01:13.677,72937.0,0 days 00:01:12.937000,740.0,00:00:00.740
2023,Spanish Grand Prix,Nyck de Vries,1,73581.0,00:01:13.581,72937.0,0 days 00:01:12.937000,644.0,00:00:00.644
2023,Spanish Grand Prix,Yuki Tsunoda,1,73862.0,00:01:13.861,72937.0,0 days 00:01:12.937000,925.0,00:00:00.925
2023,Spanish Grand Prix,Valtteri Bottas,1,73977.0,00:01:13.977,72937.0,0 days 00:01:12.937000,1040.0,00:00:01.040
2023,Spanish Grand Prix,Kevin Magnussen,1,74042.0,00:01:14.042,72937.0,0 days 00:01:12.937000,1105.0,00:00:01.104
2023,Spanish Grand Prix,Alexander Albon,1,74063.0,00:01:14.063,72937.0,0 days 00:01:12.937000,1126.0,00:00:01.125
2023,Spanish Grand Prix,Charles Leclerc,1,74079.0,00:01:14.078,72937.0,0 days 00:01:12.937000,1142.0,00:00:01.141
2023,Spanish Grand Prix,Logan Sargeant,1,74699.0,00:01:14.698,72937.0,0 days 00:01:12.937000,1762.0,00:00:01.762
2023,Canadian Grand Prix,Max Verstappen,1,80851.0,00:01:20.850,80851.0,0 days 00:01:20.851000,0.0,00:00:00.000
2023,Canadian Grand Prix,Nico Hülkenberg,1,82730.0,00:01:22.730,80851.0,0 days 00:01:20.851000,1879.0,00:00:01.879
2023,Canadian Grand Prix,Fernando Alonso,1,81481.0,00:01:21.480,80851.0,0 days 00:01:20.851000,630.0,00:00:00.630
2023,Canadian Grand Prix,Lewis Hamilton,1,81554.0,00:01:21.554,80851.0,0 days 00:01:20.851000,703.0,00:00:00.703
2023,Canadian Grand Prix,George Russell,1,81798.0,00:01:21.798,80851.0,0 days 00:01:20.851000,947.0,00:00:00.947
2023,Canadian Grand Prix,Esteban Ocon,1,82114.0,00:01:22.114,80851.0,0 days 00:01:20.851000,1263.0,00:00:01.262
2023,Canadian Grand Prix,Lando Norris,1,81998.0,00:01:21.998,80851.0,0 days 00:01:20.851000,1147.0,00:00:01.147
2023,Canadian Grand Prix,Carlos Sainz,1,82248.0,00:01:22.248,80851.0,0 days 00:01:20.851000,1397.0,00:00:01.397
2023,Canadian Grand Prix,Oscar Piastri,1,82190.0,00:01:22.189,80851.0,0 days 00:01:20.851000,1339.0,00:00:01.338
2023,Canadian Grand Prix,Alexander Albon,1,81938.0,00:01:21.938,80851.0,0 days 00:01:20.851000,1087.0,00:00:01.086
2023,Canadian Grand Prix,Charles Leclerc,1,81843.0,00:01:21.843,80851.0,0 days 00:01:20.851000,992.0,00:00:00.992
2023,Canadian Grand Prix,Sergio Pérez,1,82151.0,00:01:22.150,80851.0,0 days 00:01:20.851000,1300.0,00:00:01.300
2023,Canadian Grand Prix,Lance Stroll,1,82677.0,00:01:22.677,80851.0,0 days 00:01:20.851000,1826.0,00:00:01.826
2023,Canadian Grand Prix,Kevin Magnussen,1,82351.0,00:01:22.350,80851.0,0 days 00:01:20.851000,1500.0,00:00:01.500
2023,Canadian Grand Prix,Valtteri Bottas,1,82332.0,00:01:22.331,80851.0,0 days 00:01:20.851000,1481.0,00:00:01.480
2023,Canadian Grand Prix,Yuki Tsunoda,1,82746.0,00:01:22.745,80851.0,0 days 00:01:20.851000,1895.0,00:00:01.895
2023,Canadian Grand Prix,Pierre Gasly,1,82886.0,00:01:22.885,80851.0,0 days 00:01:20.851000,2035.0,00:00:02.035
2023,Canadian Grand Prix,Nyck de Vries,1,83137.0,00:01:23.137,80851.0,0 days 00:01:20.851000,2286.0,00:00:02.286
2023,Canadian Grand Prix,Logan Sargeant,1,83337.0,00:01:23.337,80851.0,0 days 00:01:20.851000,2486.0,00:00:02.485
2023,Canadian Grand Prix,Guanyu Zhou,1,83342.0,00:01:23.341,80851.0,0 days 00:01:20.851000,2491.0,00:00:02.491
2023,Austrian Grand Prix,Max Verstappen,1,65116.0,00:01:05.115,65116.0,0 days 00:01:05.116000,0.0,00:00:00.000
2023,Austrian Grand Prix,Charles Leclerc,1,65577.0,00:01:05.576,65116.0,0 days 00:01:05.116000,461.0,00:00:00.461
2023,Austrian Grand Prix,Carlos Sainz,1,65339.0,00:01:05.338,65116.0,0 days 00:01:05.116000,223.0,00:00:00.223
2023,Austrian Grand Prix,Lando Norris,1,65617.0,00:01:05.617,65116.0,0 days 00:01:05.116000,501.0,00:00:00.501
2023,Austrian Grand Prix,Lewis Hamilton,1,65673.0,00:01:05.673,65116.0,0 days 00:01:05.116000,557.0,00:00:00.557
2023,Austrian Grand Prix,Lance Stroll,1,65710.0,00:01:05.709,65116.0,0 days 00:01:05.116000,594.0,00:00:00.594
2023,Austrian Grand Prix,Fernando Alonso,1,65655.0,00:01:05.655,65116.0,0 days 00:01:05.116000,539.0,00:00:00.539
2023,Austrian Grand Prix,Nico Hülkenberg,1,65740.0,00:01:05.739,65116.0,0 days 00:01:05.116000,624.0,00:00:00.624
2023,Austrian Grand Prix,Pierre Gasly,1,65515.0,00:01:05.515,65116.0,0 days 00:01:05.116000,399.0,00:00:00.399
2023,Austrian Grand Prix,Alexander Albon,1,65673.0,00:01:05.673,65116.0,0 days 00:01:05.116000,557.0,00:00:00.557
2023,Austrian Grand Prix,George Russell,1,65686.0,00:01:05.686,65116.0,0 days 00:01:05.116000,570.0,00:00:00.570
2023,Austrian Grand Prix,Esteban Ocon,1,65729.0,00:01:05.728,65116.0,0 days 00:01:05.116000,613.0,00:00:00.613
2023,Austrian Grand Prix,Oscar Piastri,1,65683.0,00:01:05.683,65116.0,0 days 00:01:05.116000,567.0,00:00:00.567
2023,Austrian Grand Prix,Valtteri Bottas,1,65763.0,00:01:05.763,65116.0,0 days 00:01:05.116000,647.0,00:00:00.647
2023,Austrian Grand Prix,Sergio Pérez,1,65177.0,00:01:05.177,65116.0,0 days 00:01:05.116000,61.0,00:00:00.061
2023,Austrian Grand Prix,Yuki Tsunoda,1,65784.0,00:01:05.784,65116.0,0 days 00:01:05.116000,668.0,00:00:00.668
2023,Austrian Grand Prix,Guanyu Zhou,1,65818.0,00:01:05.817,65116.0,0 days 00:01:05.116000,702.0,00:00:00.702
2023,Austrian Grand Prix,Logan Sargeant,1,65948.0,00:01:05.947,65116.0,0 days 00:01:05.116000,832.0,00:00:00.832
2023,Austrian Grand Prix,Kevin Magnussen,1,65971.0,00:01:05.971,65116.0,0 days 00:01:05.116000,855.0,00:00:00.855
2023,Austrian Grand Prix,Nyck de Vries,1,65974.0,00:01:05.974,65116.0,0 days 00:01:05.116000,858.0,00:00:00.858
2023,British Grand Prix,Max Verstappen,1,89428.0,00:01:29.427,88917.0,0 days 00:01:28.917000,511.0,00:00:00.511
2023,British Grand Prix,Lando Norris,1,88917.0,00:01:28.917,88917.0,0 days 00:01:28.917000,0.0,00:00:00.000
2023,British Grand Prix,Oscar Piastri,1,89874.0,00:01:29.873,88917.0,0 days 00:01:28.917000,957.0,00:00:00.957
2023,British Grand Prix,Charles Leclerc,1,89143.0,00:01:29.143,88917.0,0 days 00:01:28.917000,226.0,00:00:00.226
2023,British Grand Prix,Carlos Sainz,1,89865.0,00:01:29.864,88917.0,0 days 00:01:28.917000,948.0,00:00:00.948
2023,British Grand Prix,George Russell,1,89412.0,00:01:29.412,88917.0,0 days 00:01:28.917000,495.0,00:00:00.495
2023,British Grand Prix,Lewis Hamilton,1,89415.0,00:01:29.415,88917.0,0 days 00:01:28.917000,498.0,00:00:00.498
2023,British Grand Prix,Alexander Albon,1,89466.0,00:01:29.465,88917.0,0 days 00:01:28.917000,549.0,00:00:00.549
2023,British Grand Prix,Fernando Alonso,1,89949.0,00:01:29.948,88917.0,0 days 00:01:28.917000,1032.0,00:00:01.032
2023,British Grand Prix,Pierre Gasly,1,89533.0,00:01:29.533,88917.0,0 days 00:01:28.917000,616.0,00:00:00.616
2023,British Grand Prix,Nico Hülkenberg,1,89603.0,00:01:29.602,88917.0,0 days 00:01:28.917000,686.0,00:00:00.686
2023,British Grand Prix,Lance Stroll,1,89448.0,00:01:29.447,88917.0,0 days 00:01:28.917000,531.0,00:00:00.531
2023,British Grand Prix,Esteban Ocon,1,89700.0,00:01:29.700,88917.0,0 days 00:01:28.917000,783.0,00:00:00.783
2023,British Grand Prix,Logan Sargeant,1,89873.0,00:01:29.873,88917.0,0 days 00:01:28.917000,956.0,00:00:00.956
2023,British Grand Prix,Valtteri Bottas,1,89798.0,00:01:29.798,88917.0,0 days 00:01:28.917000,881.0,00:00:00.881
2023,British Grand Prix,Sergio Pérez,1,89968.0,00:01:29.968,88917.0,0 days 00:01:28.917000,1051.0,00:00:01.050
2023,British Grand Prix,Yuki Tsunoda,1,90025.0,00:01:30.025,88917.0,0 days 00:01:28.917000,1108.0,00:00:01.108
2023,British Grand Prix,Guanyu Zhou,1,90123.0,00:01:30.123,88917.0,0 days 00:01:28.917000,1206.0,00:00:01.205
2023,British Grand Prix,Nyck de Vries,1,90513.0,00:01:30.513,88917.0,0 days 00:01:28.917000,1596.0,00:00:01.596
2023,British Grand Prix,Kevin Magnussen,1,92378.0,00:01:32.378,88917.0,0 days 00:01:28.917000,3461.0,00:00:03.460
2023,Hungarian Grand Prix,Lewis Hamilton,1,78577.0,00:01:18.576,78143.0,0 days 00:01:18.143000,434.0,00:00:00.434
2023,Hungarian Grand Prix,Max Verstappen,1,78318.0,00:01:18.317,78143.0,0 days 00:01:18.143000,175.0,00:00:00.175
2023,Hungarian Grand Prix,Lando Norris,1,78697.0,00:01:18.697,78143.0,0 days 00:01:18.143000,554.0,00:00:00.554
2023,Hungarian Grand Prix,Oscar Piastri,1,78464.0,00:01:18.463,78143.0,0 days 00:01:18.143000,321.0,00:00:00.321
2023,Hungarian Grand Prix,Guanyu Zhou,1,78143.0,00:01:18.143,78143.0,0 days 00:01:18.143000,0.0,00:00:00.000
2023,Hungarian Grand Prix,Charles Leclerc,1,78440.0,00:01:18.439,78143.0,0 days 00:01:18.143000,297.0,00:00:00.297
2023,Hungarian Grand Prix,Valtteri Bottas,1,78775.0,00:01:18.775,78143.0,0 days 00:01:18.143000,632.0,00:00:00.632
2023,Hungarian Grand Prix,Fernando Alonso,1,78580.0,00:01:18.579,78143.0,0 days 00:01:18.143000,437.0,00:00:00.437
2023,Hungarian Grand Prix,Sergio Pérez,1,78360.0,00:01:18.359,78143.0,0 days 00:01:18.143000,217.0,00:00:00.217
2023,Hungarian Grand Prix,Nico Hülkenberg,1,78695.0,00:01:18.694,78143.0,0 days 00:01:18.143000,552.0,00:00:00.552
2023,Hungarian Grand Prix,Carlos Sainz,1,78393.0,00:01:18.393,78143.0,0 days 00:01:18.143000,250.0,00:00:00.250
2023,Hungarian Grand Prix,Esteban Ocon,1,78854.0,00:01:18.853,78143.0,0 days 00:01:18.143000,711.0,00:00:00.711
2023,Hungarian Grand Prix,Daniel Ricciardo,1,78906.0,00:01:18.906,78143.0,0 days 00:01:18.143000,763.0,00:00:00.763
2023,Hungarian Grand Prix,Lance Stroll,1,78782.0,00:01:18.781,78143.0,0 days 00:01:18.143000,639.0,00:00:00.639
2023,Hungarian Grand Prix,Pierre Gasly,1,78743.0,00:01:18.742,78143.0,0 days 00:01:18.143000,600.0,00:00:00.600
2023,Hungarian Grand Prix,Alexander Albon,1,78917.0,00:01:18.917,78143.0,0 days 00:01:18.143000,774.0,00:00:00.774
2023,Hungarian Grand Prix,Yuki Tsunoda,1,78919.0,00:01:18.918,78143.0,0 days 00:01:18.143000,776.0,00:00:00.776
2023,Hungarian Grand Prix,George Russell,1,79027.0,00:01:19.027,78143.0,0 days 00:01:18.143000,884.0,00:00:00.884
2023,Hungarian Grand Prix,Kevin Magnussen,1,79206.0,00:01:19.206,78143.0,0 days 00:01:18.143000,1063.0,00:00:01.062
2023,Hungarian Grand Prix,Logan Sargeant,1,79248.0,00:01:19.248,78143.0,0 days 00:01:18.143000,1105.0,00:00:01.104
2023,Belgian Grand Prix,Max Verstappen,1,118515.0,00:01:58.515,118300.0,0 days 00:01:58.300000,215.0,00:00:00.215
2023,Belgian Grand Prix,Charles Leclerc,1,118300.0,00:01:58.299,118300.0,0 days 00:01:58.300000,0.0,00:00:00.000
2023,Belgian Grand Prix,Sergio Pérez,1,118899.0,00:01:58.899,118300.0,0 days 00:01:58.300000,599.0,00:00:00.599
2023,Belgian Grand Prix,Lewis Hamilton,1,118563.0,00:01:58.563,118300.0,0 days 00:01:58.300000,263.0,00:00:00.263
2023,Belgian Grand Prix,Carlos Sainz,1,118688.0,00:01:58.688,118300.0,0 days 00:01:58.300000,388.0,00:00:00.388
2023,Belgian Grand Prix,Oscar Piastri,1,118872.0,00:01:58.871,118300.0,0 days 00:01:58.300000,572.0,00:00:00.572
2023,Belgian Grand Prix,Lando Norris,1,119981.0,00:01:59.980,118300.0,0 days 00:01:58.300000,1681.0,00:00:01.681
2023,Belgian Grand Prix,George Russell,1,119035.0,00:01:59.034,118300.0,0 days 00:01:58.300000,735.0,00:00:00.735
2023,Belgian Grand Prix,Fernando Alonso,1,118834.0,00:01:58.834,118300.0,0 days 00:01:58.300000,534.0,00:00:00.534
2023,Belgian Grand Prix,Lance Stroll,1,119663.0,00:01:59.662,118300.0,0 days 00:01:58.300000,1363.0,00:00:01.363
2023,Belgian Grand Prix,Yuki Tsunoda,1,119044.0,00:01:59.043,118300.0,0 days 00:01:58.300000,744.0,00:00:00.744
2023,Belgian Grand Prix,Pierre Gasly,1,119511.0,00:01:59.510,118300.0,0 days 00:01:58.300000,1211.0,00:00:01.211
2023,Belgian Grand Prix,Kevin Magnussen,1,120020.0,00:02:00.019,118300.0,0 days 00:01:58.300000,1720.0,00:00:01.720
2023,Belgian Grand Prix,Valtteri Bottas,1,119484.0,00:01:59.483,118300.0,0 days 00:01:58.300000,1184.0,00:00:01.183
2023,Belgian Grand Prix,Esteban Ocon,1,119634.0,00:01:59.634,118300.0,0 days 00:01:58.300000,1334.0,00:00:01.334
2023,Belgian Grand Prix,Alexander Albon,1,120314.0,00:02:00.313,118300.0,0 days 00:01:58.300000,2014.0,00:00:02.013
2023,Belgian Grand Prix,Guanyu Zhou,1,120832.0,00:02:00.831,118300.0,0 days 00:01:58.300000,2532.0,00:00:02.532
2023,Belgian Grand Prix,Logan Sargeant,1,121535.0,00:02:01.534,118300.0,0 days 00:01:58.300000,3235.0,00:00:03.234
2023,Belgian Grand Prix,Daniel Ricciardo,1,122159.0,00:02:02.159,118300.0,0 days 00:01:58.300000,3859.0,00:00:03.859
2023,Belgian Grand Prix,Nico Hülkenberg,1,123166.0,00:02:03.165,118300.0,0 days 00:01:58.300000,4866.0,00:00:04.865
2023,Dutch Grand Prix,Max Verstappen,1,80965.0,00:01:20.965,80939.0,0 days 00:01:20.939000,26.0,00:00:00.026
2023,Dutch Grand Prix,Lando Norris,1,81276.0,00:01:21.275,80939.0,0 days 00:01:20.939000,337.0,00:00:00.337
2023,Dutch Grand Prix,George Russell,1,81345.0,00:01:21.344,80939.0,0 days 00:01:20.939000,406.0,00:00:00.406
2023,Dutch Grand Prix,Alexander Albon,1,80939.0,00:01:20.938,80939.0,0 days 00:01:20.939000,0.0,00:00:00.000
2023,Dutch Grand Prix,Fernando Alonso,1,81840.0,00:01:21.840,80939.0,0 days 00:01:20.939000,901.0,00:00:00.901
2023,Dutch Grand Prix,Carlos Sainz,1,81321.0,00:01:21.320,80939.0,0 days 00:01:20.939000,382.0,00:00:00.382
2023,Dutch Grand Prix,Sergio Pérez,1,81972.0,00:01:21.971,80939.0,0 days 00:01:20.939000,1033.0,00:00:01.032
2023,Dutch Grand Prix,Oscar Piastri,1,81231.0,00:01:21.230,80939.0,0 days 00:01:20.939000,292.0,00:00:00.292
2023,Dutch Grand Prix,Charles Leclerc,1,82019.0,00:01:22.019,80939.0,0 days 00:01:20.939000,1080.0,00:00:01.080
2023,Dutch Grand Prix,Logan Sargeant,1,82036.0,00:01:22.036,80939.0,0 days 00:01:20.939000,1097.0,00:00:01.096
2023,Dutch Grand Prix,Lance Stroll,1,81570.0,00:01:21.569,80939.0,0 days 00:01:20.939000,631.0,00:00:00.631
2023,Dutch Grand Prix,Pierre Gasly,1,81735.0,00:01:21.734,80939.0,0 days 00:01:20.939000,796.0,00:00:00.796
2023,Dutch Grand Prix,Lewis Hamilton,1,81919.0,00:01:21.918,80939.0,0 days 00:01:20.939000,980.0,00:00:00.980
2023,Dutch Grand Prix,Yuki Tsunoda,1,81781.0,00:01:21.781,80939.0,0 days 00:01:20.939000,842.0,00:00:00.842
2023,Dutch Grand Prix,Nico Hülkenberg,1,81891.0,00:01:21.891,80939.0,0 days 00:01:20.939000,952.0,00:00:00.952
2023,Dutch Grand Prix,Guanyu Zhou,1,82067.0,00:01:22.066,80939.0,0 days 00:01:20.939000,1128.0,00:00:01.128
2023,Dutch Grand Prix,Esteban Ocon,1,82110.0,00:01:22.109,80939.0,0 days 00:01:20.939000,1171.0,00:00:01.171
2023,Dutch Grand Prix,Kevin Magnussen,1,82192.0,00:01:22.191,80939.0,0 days 00:01:20.939000,1253.0,00:00:01.253
2023,Dutch Grand Prix,Valtteri Bottas,1,82260.0,00:01:22.260,80939.0,0 days 00:01:20.939000,1321.0,00:00:01.320
2023,Dutch Grand Prix,Liam Lawson,1,83420.0,00:01:23.420,80939.0,0 days 00:01:20.939000,2481.0,00:00:02.480
2023,Italian Grand Prix,Carlos Sainz,1,81965.0,00:01:21.965,81573.0,0 days 00:01:21.573000,392.0,00:00:00.392
2023,Italian Grand Prix,Max Verstappen,1,81573.0,00:01:21.572,81573.0,0 days 00:01:21.573000,0.0,00:00:00.000
2023,Italian Grand Prix,Charles Leclerc,1,81788.0,00:01:21.787,81573.0,0 days 00:01:21.573000,215.0,00:00:00.215
2023,Italian Grand Prix,George Russell,1,82148.0,00:01:22.147,81573.0,0 days 00:01:21.573000,575.0,00:00:00.575
2023,Italian Grand Prix,Sergio Pérez,1,81911.0,00:01:21.911,81573.0,0 days 00:01:21.573000,338.0,00:00:00.338
2023,Italian Grand Prix,Alexander Albon,1,81661.0,00:01:21.661,81573.0,0 days 00:01:21.573000,88.0,00:00:00.088
2023,Italian Grand Prix,Oscar Piastri,1,82106.0,00:01:22.105,81573.0,0 days 00:01:21.573000,533.0,00:00:00.533
2023,Italian Grand Prix,Lewis Hamilton,1,81977.0,00:01:21.977,81573.0,0 days 00:01:21.573000,404.0,00:00:00.404
2023,Italian Grand Prix,Lando Norris,1,81995.0,00:01:21.995,81573.0,0 days 00:01:21.573000,422.0,00:00:00.422
2023,Italian Grand Prix,Fernando Alonso,1,82043.0,00:01:22.043,81573.0,0 days 00:01:21.573000,470.0,00:00:00.470
2023,Italian Grand Prix,Yuki Tsunoda,1,81852.0,00:01:21.852,81573.0,0 days 00:01:21.573000,279.0,00:00:00.279
2023,Italian Grand Prix,Liam Lawson,1,82112.0,00:01:22.111,81573.0,0 days 00:01:21.573000,539.0,00:00:00.539
2023,Italian Grand Prix,Nico Hülkenberg,1,82343.0,00:01:22.343,81573.0,0 days 00:01:21.573000,770.0,00:00:00.770
2023,Italian Grand Prix,Valtteri Bottas,1,82249.0,00:01:22.248,81573.0,0 days 00:01:21.573000,676.0,00:00:00.676
2023,Italian Grand Prix,Logan Sargeant,1,81930.0,00:01:21.930,81573.0,0 days 00:01:21.573000,357.0,00:00:00.357
2023,Italian Grand Prix,Guanyu Zhou,1,82390.0,00:01:22.390,81573.0,0 days 00:01:21.573000,817.0,00:00:00.817
2023,Italian Grand Prix,Pierre Gasly,1,82545.0,00:01:22.545,81573.0,0 days 00:01:21.573000,972.0,00:00:00.972
2023,Italian Grand Prix,Esteban Ocon,1,82548.0,00:01:22.548,81573.0,0 days 00:01:21.573000,975.0,00:00:00.975
2023,Italian Grand Prix,Kevin Magnussen,1,82592.0,00:01:22.591,81573.0,0 days 00:01:21.573000,1019.0,00:00:01.018
2023,Italian Grand Prix,Lance Stroll,1,82860.0,00:01:22.859,81573.0,0 days 00:01:21.573000,1287.0,00:00:01.286
2023,Singapore Grand Prix,Carlos Sainz,1,92339.0,00:01:32.338,91991.0,0 days 00:01:31.991000,348.0,00:00:00.348
2023,Singapore Grand Prix,George Russell,1,92331.0,00:01:32.331,91991.0,0 days 00:01:31.991000,340.0,00:00:00.340
2023,Singapore Grand Prix,Charles Leclerc,1,92406.0,00:01:32.406,91991.0,0 days 00:01:31.991000,415.0,00:00:00.415
2023,Singapore Grand Prix,Lando Norris,1,92483.0,00:01:32.483,91991.0,0 days 00:01:31.991000,492.0,00:00:00.492
2023,Singapore Grand Prix,Lewis Hamilton,1,92651.0,00:01:32.650,91991.0,0 days 00:01:31.991000,660.0,00:00:00.660
2023,Singapore Grand Prix,Kevin Magnussen,1,92242.0,00:01:32.242,91991.0,0 days 00:01:31.991000,251.0,00:00:00.251
2023,Singapore Grand Prix,Fernando Alonso,1,92584.0,00:01:32.584,91991.0,0 days 00:01:31.991000,593.0,00:00:00.593
2023,Singapore Grand Prix,Esteban Ocon,1,92369.0,00:01:32.368,91991.0,0 days 00:01:31.991000,378.0,00:00:00.378
2023,Singapore Grand Prix,Nico Hülkenberg,1,92100.0,00:01:32.099,91991.0,0 days 00:01:31.991000,109.0,00:00:00.109
2023,Singapore Grand Prix,Liam Lawson,1,92215.0,00:01:32.215,91991.0,0 days 00:01:31.991000,224.0,00:00:00.224
2023,Singapore Grand Prix,Max Verstappen,1,92398.0,00:01:32.397,91991.0,0 days 00:01:31.991000,407.0,00:00:00.407
2023,Singapore Grand Prix,Pierre Gasly,1,92452.0,00:01:32.451,91991.0,0 days 00:01:31.991000,461.0,00:00:00.461
2023,Singapore Grand Prix,Sergio Pérez,1,92099.0,00:01:32.099,91991.0,0 days 00:01:31.991000,108.0,00:00:00.108
