season,race_name,fullname,numero_quali,tiempo_ms
2021,Russian Grand Prix,Valtteri Bottas,1,106396.0
2021,Russian Grand Prix,Valtteri Bottas,2,105306.0
2021,Russian Grand Prix,Valtteri Bottas,3,104710.0
2021,Russian Grand Prix,Yuki Tsunoda,1,108854.0
2021,Russian Grand Prix,Yuki Tsunoda,2,106751.0
2021,Russian Grand Prix,Yuki Tsunoda,3,0.0
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,1,88899.0
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,2,88616.0
2021,Saudi Arabian Grand Prix,Antonio Giovinazzi,3,88754.0
2021,Saudi Arabian Grand Prix,Carlos Sainz,1,88237.0
2021,Saudi Arabian Grand Prix,Carlos Sainz,2,113652.0
2021,Saudi Arabian Grand Prix,Carlos Sainz,3,0.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,1,88310.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,2,88459.0
2021,Saudi Arabian Grand Prix,Charles Leclerc,3,88054.0
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,1,88216.0
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,2,88668.0
2021,Saudi Arabian Grand Prix,Daniel Ricciardo,3,0.0
2021,Saudi Arabian Grand Prix,Esteban Ocon,1,88752.0
2021,Saudi Arabian Grand Prix,Esteban Ocon,2,88574.0
2021,Saudi Arabian Grand Prix,Esteban Ocon,3,88647.0
2021,Saudi Arabian Grand Prix,Fernando Alonso,1,88944.0
2021,Saudi Arabian Grand Prix,Fernando Alonso,2,88920.0
2021,Saudi Arabian Grand Prix,Fernando Alonso,3,0.0
2021,Saudi Arabian Grand Prix,George Russell,1,88926.0
2021,Saudi Arabian Grand Prix,George Russell,2,89054.0
2021,Saudi Arabian Grand Prix,George Russell,3,0.0
2021,Saudi Arabian Grand Prix,Kimi Räikkönen,1,88856.0
2021,Saudi Arabian Grand Prix,Kimi Räikkönen,2,88885.0
2021,Saudi Arabian Grand Prix,Kimi Räikkönen,3,0.0
2021,Saudi Arabian Grand Prix,Lance Stroll,1,89368.0
2021,Saudi Arabian Grand Prix,Lance Stroll,2,0.0
2021,Saudi Arabian Grand Prix,Lance Stroll,3,0.0
2021,Saudi Arabian Grand Prix,Lando Norris,1,88338.0
2021,Saudi Arabian Grand Prix,Lando Norris,2,88344.0
2021,Saudi Arabian Grand Prix,Lando Norris,3,88180.0
2021,Saudi Arabian Grand Prix,Lewis Hamilton,1,88466.0
2021,Saudi Arabian Grand Prix,Lewis Hamilton,2,87712.0
2021,Saudi Arabian Grand Prix,Lewis Hamilton,3,87511.0
2021,Saudi Arabian Grand Prix,Max Verstappen,1,88285.0
2021,Saudi Arabian Grand Prix,Max Verstappen,2,87953.0
2021,Saudi Arabian Grand Prix,Max Verstappen,3,87653.0
2021,Saudi Arabian Grand Prix,Mick Schumacher,1,89464.0
2021,Saudi Arabian Grand Prix,Mick Schumacher,2,0.0
2021,Saudi Arabian Grand Prix,Mick Schumacher,3,0.0
2021,Saudi Arabian Grand Prix,Nicholas Latifi,1,89177.0
2021,Saudi Arabian Grand Prix,Nicholas Latifi,2,0.0
2021,Saudi Arabian Grand Prix,Nicholas Latifi,3,0.0
2021,Saudi Arabian Grand Prix,Nikita Mazepin,1,90473.0
2021,Saudi Arabian Grand Prix,Nikita Mazepin,2,0.0
2021,Saudi Arabian Grand Prix,Nikita Mazepin,3,0.0
2021,Saudi Arabian Grand Prix,Pierre Gasly,1,88401.0
2021,Saudi Arabian Grand Prix,Pierre Gasly,2,88314.0
2021,Saudi Arabian Grand Prix,Pierre Gasly,3,88125.0
2021,Saudi Arabian Grand Prix,Sebastian Vettel,1,89198.0
2021,Saudi Arabian Grand Prix,Sebastian Vettel,2,0.0
2021,Saudi Arabian Grand Prix,Sebastian Vettel,3,0.0
2021,Saudi Arabian Grand Prix,Sergio Pérez,1,88021.0
2021,Saudi Arabian Grand Prix,Sergio Pérez,2,87946.0
2021,Saudi Arabian Grand Prix,Sergio Pérez,3,88123.0
2021,Saudi Arabian Grand Prix,Valtteri Bottas,1,88057.0
2021,Saudi Arabian Grand Prix,Valtteri Bottas,2,88054.0
2021,Saudi Arabian Grand Prix,Valtteri Bottas,3,87622.0
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,1,88503.0
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,2,88222.0
2021,Saudi Arabian Grand Prix,Yuki Tsunoda,3,88442.0
2021,Spanish Grand Prix,Antonio Giovinazzi,1,78549.0
2021,Spanish Grand Prix,Antonio Giovinazzi,2,78356.0
2021,Spanish Grand Prix,Antonio Giovinazzi,3,0.0
2021,Spanish Grand Prix,Carlos Sainz,1,78205.0
2021,Spanish Grand Prix,Carlos Sainz,2,77656.0
2021,Spanish Grand Prix,Carlos Sainz,3,77620.0
2021,Spanish Grand Prix,Charles Leclerc,1,78041.0
2021,Spanish Grand Prix,Charles Leclerc,2,77717.0
2021,Spanish Grand Prix,Charles Leclerc,3,77510.0
2021,Spanish Grand Prix,Daniel Ricciardo,1,78264.0
2021,Spanish Grand Prix,Daniel Ricciardo,2,77719.0
2021,Spanish Grand Prix,Daniel Ricciardo,3,77622.0
2021,Spanish Grand Prix,Esteban Ocon,1,78281.0
2021,Spanish Grand Prix,Esteban Ocon,2,77743.0
2021,Spanish Grand Prix,Esteban Ocon,3,77580.0
2021,Spanish Grand Prix,Fernando Alonso,1,78281.0
2021,Spanish Grand Prix,Fernando Alonso,2,77966.0
2021,Spanish Grand Prix,Fernando Alonso,3,78147.0
2021,Spanish Grand Prix,George Russell,1,78445.0
2021,Spanish Grand Prix,George Russell,2,79154.0
2021,Spanish Grand Prix,George Russell,3,0.0
2021,Spanish Grand Prix,Kimi Räikkönen,1,78917.0
2021,Spanish Grand Prix,Kimi Räikkönen,2,0.0
2021,Spanish Grand Prix,Kimi Räikkönen,3,0.0
2021,Spanish Grand Prix,Lance Stroll,1,78241.0
2021,Spanish Grand Prix,Lance Stroll,2,77974.0
2021,Spanish Grand Prix,Lance Stroll,3,0.0
2021,Spanish Grand Prix,Lando Norris,1,77821.0
2021,Spanish Grand Prix,Lando Norris,2,77696.0
2021,Spanish Grand Prix,Lando Norris,3,78010.0
2021,Spanish Grand Prix,Lewis Hamilton,1,78245.0
2021,Spanish Grand Prix,Lewis Hamilton,2,77166.0
2021,Spanish Grand Prix,Lewis Hamilton,3,76741.0
2021,Spanish Grand Prix,Max Verstappen,1,78090.0
2021,Spanish Grand Prix,Max Verstappen,2,76922.0
2021,Spanish Grand Prix,Max Verstappen,3,76777.0
2021,Spanish Grand Prix,Mick Schumacher,1,79117.0
2021,Spanish Grand Prix,Mick Schumacher,2,0.0
2021,Spanish Grand Prix,Mick Schumacher,3,0.0
2021,Spanish Grand Prix,Nicholas Latifi,1,79219.0
2021,Spanish Grand Prix,Nicholas Latifi,2,0.0
2021,Spanish Grand Prix,Nicholas Latifi,3,0.0
2021,Spanish Grand Prix,Nikita Mazepin,1,79807.0
2021,Spanish Grand Prix,Nikita Mazepin,2,0.0
2021,Spanish Grand Prix,Nikita Mazepin,3,0.0
2021,Spanish Grand Prix,Pierre Gasly,1,78190.0
2021,Spanish Grand Prix,Pierre Gasly,2,77982.0
2021,Spanish Grand Prix,Pierre Gasly,3,0.0
2021,Spanish Grand Prix,Sebastian Vettel,1,78289.0
2021,Spanish Grand Prix,Sebastian Vettel,2,78079.0
2021,Spanish Grand Prix,Sebastian Vettel,3,0.0
2021,Spanish Grand Prix,Sergio Pérez,1,78203.0
2021,Spanish Grand Prix,Sergio Pérez,2,77669.0
2021,Spanish Grand Prix,Sergio Pérez,3,77701.0
2021,Spanish Grand Prix,Valtteri Bottas,1,78005.0
2021,Spanish Grand Prix,Valtteri Bottas,2,77142.0
2021,Spanish Grand Prix,Valtteri Bottas,3,76873.0
2021,Spanish Grand Prix,Yuki Tsunoda,1,78556.0
2021,Spanish Grand Prix,Yuki Tsunoda,2,0.0
2021,Spanish Grand Prix,Yuki Tsunoda,3,0.0
2021,Styrian Grand Prix,Antonio Giovinazzi,1,65092.0
2021,Styrian Grand Prix,Antonio Giovinazzi,2,64913.0
2021,Styrian Grand Prix,Antonio Giovinazzi,3,0.0
2021,Styrian Grand Prix,Carlos Sainz,1,64859.0
2021,Styrian Grand Prix,Carlos Sainz,2,64800.0
2021,Styrian Grand Prix,Carlos Sainz,3,0.0
2021,Styrian Grand Prix,Charles Leclerc,1,64745.0
2021,Styrian Grand Prix,Charles Leclerc,2,64646.0
2021,Styrian Grand Prix,Charles Leclerc,3,64472.0
2021,Styrian Grand Prix,Daniel Ricciardo,1,65142.0
2021,Styrian Grand Prix,Daniel Ricciardo,2,64808.0
2021,Styrian Grand Prix,Daniel Ricciardo,3,0.0
2021,Styrian Grand Prix,Esteban Ocon,1,65217.0
2021,Styrian Grand Prix,Esteban Ocon,2,0.0
2021,Styrian Grand Prix,Esteban Ocon,3,0.0
2021,Styrian Grand Prix,Fernando Alonso,1,64971.0
2021,Styrian Grand Prix,Fernando Alonso,2,64582.0
2021,Styrian Grand Prix,Fernando Alonso,3,64574.0
2021,Styrian Grand Prix,George Russell,1,65033.0
2021,Styrian Grand Prix,George Russell,2,64671.0
2021,Styrian Grand Prix,George Russell,3,0.0
2021,Styrian Grand Prix,Kimi Räikkönen,1,65429.0
2021,Styrian Grand Prix,Kimi Räikkönen,2,0.0
2021,Styrian Grand Prix,Kimi Räikkönen,3,0.0
2021,Styrian Grand Prix,Lance Stroll,1,64821.0
2021,Styrian Grand Prix,Lance Stroll,2,64663.0
2021,Styrian Grand Prix,Lance Stroll,3,64708.0
2021,Styrian Grand Prix,Lando Norris,1,64584.0
2021,Styrian Grand Prix,Lando Norris,2,64298.0
2021,Styrian Grand Prix,Lando Norris,3,64120.0
2021,Styrian Grand Prix,Lewis Hamilton,1,64672.0
2021,Styrian Grand Prix,Lewis Hamilton,2,64512.0
2021,Styrian Grand Prix,Lewis Hamilton,3,64067.0
2021,Styrian Grand Prix,Max Verstappen,1,64489.0
2021,Styrian Grand Prix,Max Verstappen,2,64433.0
2021,Styrian Grand Prix,Max Verstappen,3,63841.0
2021,Styrian Grand Prix,Mick Schumacher,1,66041.0
2021,Styrian Grand Prix,Mick Schumacher,2,0.0
2021,Styrian Grand Prix,Mick Schumacher,3,0.0
2021,Styrian Grand Prix,Nicholas Latifi,1,65175.0
2021,Styrian Grand Prix,Nicholas Latifi,2,0.0
2021,Styrian Grand Prix,Nicholas Latifi,3,0.0
2021,Styrian Grand Prix,Nikita Mazepin,1,66192.0
2021,Styrian Grand Prix,Nikita Mazepin,2,0.0
2021,Styrian Grand Prix,Nikita Mazepin,3,0.0
2021,Styrian Grand Prix,Pierre Gasly,1,64765.0
2021,Styrian Grand Prix,Pierre Gasly,2,64429.0
2021,Styrian Grand Prix,Pierre Gasly,3,64236.0
2021,Styrian Grand Prix,Sebastian Vettel,1,65051.0
2021,Styrian Grand Prix,Sebastian Vettel,2,64875.0
2021,Styrian Grand Prix,Sebastian Vettel,3,0.0
2021,Styrian Grand Prix,Sergio Pérez,1,64638.0
2021,Styrian Grand Prix,Sergio Pérez,2,64197.0
2021,Styrian Grand Prix,Sergio Pérez,3,64168.0
2021,Styrian Grand Prix,Valtteri Bottas,1,64537.0
2021,Styrian Grand Prix,Valtteri Bottas,2,64443.0
2021,Styrian Grand Prix,Valtteri Bottas,3,64035.0
2021,Styrian Grand Prix,Yuki Tsunoda,1,64608.0
2021,Styrian Grand Prix,Yuki Tsunoda,2,64631.0
2021,Styrian Grand Prix,Yuki Tsunoda,3,64514.0
2021,São Paulo Grand Prix,Antonio Giovinazzi,1,69342.0
2021,São Paulo Grand Prix,Antonio Giovinazzi,2,70227.0
2021,São Paulo Grand Prix,Antonio Giovinazzi,3,0.0
2021,São Paulo Grand Prix,Carlos Sainz,1,69046.0
2021,São Paulo Grand Prix,Carlos Sainz,2,69031.0
2021,São Paulo Grand Prix,Carlos Sainz,3,68826.0
2021,São Paulo Grand Prix,Charles Leclerc,1,69155.0
2021,São Paulo Grand Prix,Charles Leclerc,2,68859.0
2021,São Paulo Grand Prix,Charles Leclerc,3,68960.0
2021,São Paulo Grand Prix,Daniel Ricciardo,1,69374.0
2021,São Paulo Grand Prix,Daniel Ricciardo,2,69093.0
2021,São Paulo Grand Prix,Daniel Ricciardo,3,69039.0
2021,São Paulo Grand Prix,Esteban Ocon,1,69430.0
2021,São Paulo Grand Prix,Esteban Ocon,2,69189.0
2021,São Paulo Grand Prix,Esteban Ocon,3,0.0
2021,São Paulo Grand Prix,Fernando Alonso,1,69391.0
2021,São Paulo Grand Prix,Fernando Alonso,2,69137.0
2021,São Paulo Grand Prix,Fernando Alonso,3,69113.0
2021,São Paulo Grand Prix,George Russell,1,69953.0
2021,São Paulo Grand Prix,George Russell,2,0.0
2021,São Paulo Grand Prix,George Russell,3,0.0
2021,São Paulo Grand Prix,Kimi Räikkönen,1,69598.0
2021,São Paulo Grand Prix,Kimi Räikkönen,2,69503.0
2021,São Paulo Grand Prix,Kimi Räikkönen,3,0.0
2021,São Paulo Grand Prix,Lance Stroll,1,69663.0
2021,São Paulo Grand Prix,Lance Stroll,2,0.0
2021,São Paulo Grand Prix,Lance Stroll,3,0.0
2021,São Paulo Grand Prix,Lando Norris,1,69365.0
2021,São Paulo Grand Prix,Lando Norris,2,69030.0
2021,São Paulo Grand Prix,Lando Norris,3,68980.0
2021,São Paulo Grand Prix,Lewis Hamilton,1,68733.0
2021,São Paulo Grand Prix,Lewis Hamilton,2,68068.0
2021,São Paulo Grand Prix,Lewis Hamilton,3,67934.0
2021,São Paulo Grand Prix,Max Verstappen,1,69329.0
2021,São Paulo Grand Prix,Max Verstappen,2,68499.0
2021,São Paulo Grand Prix,Max Verstappen,3,68372.0
2021,São Paulo Grand Prix,Mick Schumacher,1,70329.0
2021,São Paulo Grand Prix,Mick Schumacher,2,0.0
2021,São Paulo Grand Prix,Mick Schumacher,3,0.0
2021,São Paulo Grand Prix,Nicholas Latifi,1,69897.0
2021,São Paulo Grand Prix,Nicholas Latifi,2,0.0
2021,São Paulo Grand Prix,Nicholas Latifi,3,0.0
2021,São Paulo Grand Prix,Nikita Mazepin,1,70589.0
2021,São Paulo Grand Prix,Nikita Mazepin,2,0.0
2021,São Paulo Grand Prix,Nikita Mazepin,3,0.0
2021,São Paulo Grand Prix,Pierre Gasly,1,69347.0
2021,São Paulo Grand Prix,Pierre Gasly,2,68903.0
2021,São Paulo Grand Prix,Pierre Gasly,3,68777.0
2021,São Paulo Grand Prix,Sebastian Vettel,1,69451.0
2021,São Paulo Grand Prix,Sebastian Vettel,2,69399.0
2021,São Paulo Grand Prix,Sebastian Vettel,3,0.0
2021,São Paulo Grand Prix,Sergio Pérez,1,69172.0
2021,São Paulo Grand Prix,Sergio Pérez,2,68973.0
2021,São Paulo Grand Prix,Sergio Pérez,3,68483.0
2021,São Paulo Grand Prix,Valtteri Bottas,1,69040.0
2021,São Paulo Grand Prix,Valtteri Bottas,2,68426.0
2021,São Paulo Grand Prix,Valtteri Bottas,3,68469.0
2021,São Paulo Grand Prix,Yuki Tsunoda,1,69350.0
2021,São Paulo Grand Prix,Yuki Tsunoda,2,69483.0
2021,São Paulo Grand Prix,Yuki Tsunoda,3,0.0
2021,Turkish Grand Prix,Antonio Giovinazzi,1,86430.0
2021,Turkish Grand Prix,Antonio Giovinazzi,2,0.0
2021,Turkish Grand Prix,Antonio Giovinazzi,3,0.0
2021,Turkish Grand Prix,Carlos Sainz,1,85177.0
2021,Turkish Grand Prix,Carlos Sainz,2,0.0
2021,Turkish Grand Prix,Carlos Sainz,3,0.0
2021,Turkish Grand Prix,Charles Leclerc,1,84869.0
2021,Turkish Grand Prix,Charles Leclerc,2,84015.0
2021,Turkish Grand Prix,Charles Leclerc,3,83265.0
2021,Turkish Grand Prix,Daniel Ricciardo,1,85881.0
2021,Turkish Grand Prix,Daniel Ricciardo,2,0.0
2021,Turkish Grand Prix,Daniel Ricciardo,3,0.0
2021,Turkish Grand Prix,Esteban Ocon,1,85422.0
2021,Turkish Grand Prix,Esteban Ocon,2,84842.0
2021,Turkish Grand Prix,Esteban Ocon,3,0.0
2021,Turkish Grand Prix,Fernando Alonso,1,85174.0
2021,Turkish Grand Prix,Fernando Alonso,2,83914.0
2021,Turkish Grand Prix,Fernando Alonso,3,83477.0
2021,Turkish Grand Prix,George Russell,1,85417.0
2021,Turkish Grand Prix,George Russell,2,85007.0
2021,Turkish Grand Prix,George Russell,3,0.0
2021,Turkish Grand Prix,Kimi Räikkönen,1,87525.0
2021,Turkish Grand Prix,Kimi Räikkönen,2,0.0
2021,Turkish Grand Prix,Kimi Räikkönen,3,0.0
2021,Turkish Grand Prix,Lance Stroll,1,85511.0
2021,Turkish Grand Prix,Lance Stroll,2,84601.0
2021,Turkish Grand Prix,Lance Stroll,3,84305.0
2021,Turkish Grand Prix,Lando Norris,1,85138.0
2021,Turkish Grand Prix,Lando Norris,2,84642.0
2021,Turkish Grand Prix,Lando Norris,3,83954.0
2021,Turkish Grand Prix,Lewis Hamilton,1,84585.0
2021,Turkish Grand Prix,Lewis Hamilton,2,83082.0
2021,Turkish Grand Prix,Lewis Hamilton,3,82868.0
2021,Turkish Grand Prix,Max Verstappen,1,84592.0
2021,Turkish Grand Prix,Max Verstappen,2,83732.0
2021,Turkish Grand Prix,Max Verstappen,3,83196.0
2021,Turkish Grand Prix,Mick Schumacher,1,85555.0
2021,Turkish Grand Prix,Mick Schumacher,2,85200.0
2021,Turkish Grand Prix,Mick Schumacher,3,0.0
2021,Turkish Grand Prix,Nicholas Latifi,1,86086.0
2021,Turkish Grand Prix,Nicholas Latifi,2,0.0
2021,Turkish Grand Prix,Nicholas Latifi,3,0.0
2021,Turkish Grand Prix,Nikita Mazepin,1,88449.0
2021,Turkish Grand Prix,Nikita Mazepin,2,0.0
2021,Turkish Grand Prix,Nikita Mazepin,3,0.0
2021,Turkish Grand Prix,Pierre Gasly,1,84704.0
2021,Turkish Grand Prix,Pierre Gasly,2,83817.0
2021,Turkish Grand Prix,Pierre Gasly,3,83326.0
2021,Turkish Grand Prix,Sebastian Vettel,1,85787.0
2021,Turkish Grand Prix,Sebastian Vettel,2,84795.0
2021,Turkish Grand Prix,Sebastian Vettel,3,0.0
2021,Turkish Grand Prix,Sergio Pérez,1,84963.0
2021,Turkish Grand Prix,Sergio Pérez,2,83961.0
2021,Turkish Grand Prix,Sergio Pérez,3,83706.0
2021,Turkish Grand Prix,Valtteri Bottas,1,85047.0
2021,Turkish Grand Prix,Valtteri Bottas,2,83579.0
2021,Turkish Grand Prix,Valtteri Bottas,3,82998.0
2021,Turkish Grand Prix,Yuki Tsunoda,1,85409.0
2021,Turkish Grand Prix,Yuki Tsunoda,2,84054.0
2021,Turkish Grand Prix,Yuki Tsunoda,3,84368.0
2021,United States Grand Prix,Antonio Giovinazzi,1,95920.0
2021,United States Grand Prix,Antonio Giovinazzi,2,95794.0
2021,United States Grand Prix,Antonio Giovinazzi,3,0.0
2021,United States Grand Prix,Carlos Sainz,1,94558.0
2021,United States Grand Prix,Carlos Sainz,2,94126.0
2021,United States Grand Prix,Carlos Sainz,3,93792.0
2021,United States Grand Prix,Charles Leclerc,1,94153.0
2021,United States Grand Prix,Charles Leclerc,2,93928.0
2021,United States Grand Prix,Charles Leclerc,3,93606.0
2021,United States Grand Prix,Daniel Ricciardo,1,94407.0
2021,United States Grand Prix,Daniel Ricciardo,2,94643.0
2021,United States Grand Prix,Daniel Ricciardo,3,93808.0
2021,United States Grand Prix,Esteban Ocon,1,95747.0
2021,United States Grand Prix,Esteban Ocon,2,95377.0
2021,United States Grand Prix,Esteban Ocon,3,0.0
2021,United States Grand Prix,Fernando Alonso,1,95756.0
2021,United States Grand Prix,Fernando Alonso,2,104549.0
2021,United States Grand Prix,Fernando Alonso,3,0.0
2021,United States Grand Prix,George Russell,1,95746.0
2021,United States Grand Prix,George Russell,2,0.0
2021,United States Grand Prix,George Russell,3,0.0
2021,United States Grand Prix,Kimi Räikkönen,1,96311.0
2021,United States Grand Prix,Kimi Räikkönen,2,0.0
2021,United States Grand Prix,Kimi Räikkönen,3,0.0
2021,United States Grand Prix,Lance Stroll,1,95983.0
2021,United States Grand Prix,Lance Stroll,2,0.0
2021,United States Grand Prix,Lance Stroll,3,0.0
2021,United States Grand Prix,Lando Norris,1,94551.0
2021,United States Grand Prix,Lando Norris,2,93880.0
2021,United States Grand Prix,Lando Norris,3,93887.0
2021,United States Grand Prix,Lewis Hamilton,1,94579.0
2021,United States Grand Prix,Lewis Hamilton,2,93797.0
2021,United States Grand Prix,Lewis Hamilton,3,93119.0
2021,United States Grand Prix,Max Verstappen,1,94352.0
2021,United States Grand Prix,Max Verstappen,2,93464.0
2021,United States Grand Prix,Max Verstappen,3,92910.0
2021,United States Grand Prix,Mick Schumacher,1,96499.0
2021,United States Grand Prix,Mick Schumacher,2,0.0
2021,United States Grand Prix,Mick Schumacher,3,0.0
2021,United States Grand Prix,Nicholas Latifi,1,95995.0
2021,United States Grand Prix,Nicholas Latifi,2,0.0
2021,United States Grand Prix,Nicholas Latifi,3,0.0
2021,United States Grand Prix,Nikita Mazepin,1,96796.0
2021,United States Grand Prix,Nikita Mazepin,2,0.0
2021,United States Grand Prix,Nikita Mazepin,3,0.0
2021,United States Grand Prix,Pierre Gasly,1,94567.0
2021,United States Grand Prix,Pierre Gasly,2,94583.0
2021,United States Grand Prix,Pierre Gasly,3,94118.0
2021,United States Grand Prix,Sebastian Vettel,1,95281.0
2021,United States Grand Prix,Sebastian Vettel,2,95500.0
2021,United States Grand Prix,Sebastian Vettel,3,0.0
2021,United States Grand Prix,Sergio Pérez,1,94369.0
2021,United States Grand Prix,Sergio Pérez,2,94178.0
2021,United States Grand Prix,Sergio Pérez,3,93134.0
2021,United States Grand Prix,Valtteri Bottas,1,94590.0
2021,United States Grand Prix,Valtteri Bottas,2,93959.0
2021,United States Grand Prix,Valtteri Bottas,3,93475.0
2021,United States Grand Prix,Yuki Tsunoda,1,95360.0
2021,United States Grand Prix,Yuki Tsunoda,2,95137.0
2021,United States Grand Prix,Yuki Tsunoda,3,94918.0
2022,Abu Dhabi Grand Prix,Alexander Albon,1,86028.0
2022,Abu Dhabi Grand Prix,Alexander Albon,2,0.0
2022,Abu Dhabi Grand Prix,Alexander Albon,3,0.0
2022,Abu Dhabi Grand Prix,Carlos Sainz,1,85090.0
2022,Abu Dhabi Grand Prix,Carlos Sainz,2,84521.0
2022,Abu Dhabi Grand Prix,Carlos Sainz,3,84242.0
2022,Abu Dhabi Grand Prix,Charles Leclerc,1,85211.0
2022,Abu Dhabi Grand Prix,Charles Leclerc,2,84517.0
2022,Abu Dhabi Grand Prix,Charles Leclerc,3,84092.0
2022,Abu Dhabi Grand Prix,Daniel Ricciardo,1,85766.0
2022,Abu Dhabi Grand Prix,Daniel Ricciardo,2,85068.0
2022,Abu Dhabi Grand Prix,Daniel Ricciardo,3,85045.0
2022,Abu Dhabi Grand Prix,Esteban Ocon,1,85735.0
2022,Abu Dhabi Grand Prix,Esteban Ocon,2,85007.0
2022,Abu Dhabi Grand Prix,Esteban Ocon,3,84830.0
2022,Abu Dhabi Grand Prix,Fernando Alonso,1,85782.0
2022,Abu Dhabi Grand Prix,Fernando Alonso,2,85096.0
2022,Abu Dhabi Grand Prix,Fernando Alonso,3,0.0
2022,Abu Dhabi Grand Prix,George Russell,1,85545.0
2022,Abu Dhabi Grand Prix,George Russell,2,84940.0
2022,Abu Dhabi Grand Prix,George Russell,3,84511.0
2022,Abu Dhabi Grand Prix,Guanyu Zhou,1,85594.0
2022,Abu Dhabi Grand Prix,Guanyu Zhou,2,85408.0
2022,Abu Dhabi Grand Prix,Guanyu Zhou,3,0.0
2022,Abu Dhabi Grand Prix,Kevin Magnussen,1,85834.0
2022,Abu Dhabi Grand Prix,Kevin Magnussen,2,0.0
2022,Abu Dhabi Grand Prix,Kevin Magnussen,3,0.0
2022,Abu Dhabi Grand Prix,Lance Stroll,1,85741.0
2022,Abu Dhabi Grand Prix,Lance Stroll,2,85359.0
2022,Abu Dhabi Grand Prix,Lance Stroll,3,0.0
2022,Abu Dhabi Grand Prix,Lando Norris,1,85387.0
2022,Abu Dhabi Grand Prix,Lando Norris,2,84903.0
2022,Abu Dhabi Grand Prix,Lando Norris,3,84769.0
2022,Abu Dhabi Grand Prix,Lewis Hamilton,1,85594.0
2022,Abu Dhabi Grand Prix,Lewis Hamilton,2,84774.0
2022,Abu Dhabi Grand Prix,Lewis Hamilton,3,84508.0
2022,Abu Dhabi Grand Prix,Max Verstappen,1,84754.0
2022,Abu Dhabi Grand Prix,Max Verstappen,2,84622.0
2022,Abu Dhabi Grand Prix,Max Verstappen,3,83824.0
2022,Abu Dhabi Grand Prix,Mick Schumacher,1,85711.0
2022,Abu Dhabi Grand Prix,Mick Schumacher,2,85225.0
2022,Abu Dhabi Grand Prix,Mick Schumacher,3,0.0
2022,Abu Dhabi Grand Prix,Nicholas Latifi,1,86054.0
2022,Abu Dhabi Grand Prix,Nicholas Latifi,2,0.0
2022,Abu Dhabi Grand Prix,Nicholas Latifi,3,0.0
2022,Abu Dhabi Grand Prix,Pierre Gasly,1,85859.0
2022,Abu Dhabi Grand Prix,Pierre Gasly,2,0.0
2022,Abu Dhabi Grand Prix,Pierre Gasly,3,0.0
2022,Abu Dhabi Grand Prix,Sebastian Vettel,1,85523.0
2022,Abu Dhabi Grand Prix,Sebastian Vettel,2,84974.0
2022,Abu Dhabi Grand Prix,Sebastian Vettel,3,84961.0
2022,Abu Dhabi Grand Prix,Sergio Pérez,1,84820.0
2022,Abu Dhabi Grand Prix,Sergio Pérez,2,84419.0
2022,Abu Dhabi Grand Prix,Sergio Pérez,3,84052.0
2022,Abu Dhabi Grand Prix,Valtteri Bottas,1,85892.0
2022,Abu Dhabi Grand Prix,Valtteri Bottas,2,0.0
2022,Abu Dhabi Grand Prix,Valtteri Bottas,3,0.0
2022,Abu Dhabi Grand Prix,Yuki Tsunoda,1,85630.0
2022,Abu Dhabi Grand Prix,Yuki Tsunoda,2,85219.0
2022,Abu Dhabi Grand Prix,Yuki Tsunoda,3,0.0
2022,Australian Grand Prix,Alexander Albon,1,80135.0
2022,Australian Grand Prix,Alexander Albon,2,0.0
2022,Australian Grand Prix,Alexander Albon,3,0.0
2022,Australian Grand Prix,Carlos Sainz,1,78983.0
2022,Australian Grand Prix,Carlos Sainz,2,78469.0
2022,Australian Grand Prix,Carlos Sainz,3,79408.0
2022,Australian Grand Prix,Charles Leclerc,1,78881.0
2022,Australian Grand Prix,Charles Leclerc,2,78606.0
2022,Australian Grand Prix,Charles Leclerc,3,77868.0
2022,Australian Grand Prix,Daniel Ricciardo,1,79665.0
2022,Australian Grand Prix,Daniel Ricciardo,2,79130.0
2022,Australian Grand Prix,Daniel Ricciardo,3,79032.0
2022,Australian Grand Prix,Esteban Ocon,1,79605.0
2022,Australian Grand Prix,Esteban Ocon,2,79136.0
2022,Australian Grand Prix,Esteban Ocon,3,79061.0
2022,Australian Grand Prix,Fernando Alonso,1,79192.0
2022,Australian Grand Prix,Fernando Alonso,2,78815.0
2022,Australian Grand Prix,Fernando Alonso,3,0.0
2022,Australian Grand Prix,George Russell,1,79405.0
2022,Australian Grand Prix,George Russell,2,79076.0
2022,Australian Grand Prix,George Russell,3,78933.0
2022,Australian Grand Prix,Guanyu Zhou,1,79910.0
2022,Australian Grand Prix,Guanyu Zhou,2,80155.0
2022,Australian Grand Prix,Guanyu Zhou,3,0.0
2022,Australian Grand Prix,Kevin Magnussen,1,80254.0
2022,Australian Grand Prix,Kevin Magnussen,2,0.0
